Thẻ,Loại,Cấp,Thành phần,Giống Kanji,Onyomi,Kunyomi,Nanori,Đọc Chính,Đọc,Nghĩa Chính,Nghĩa Phụ
貨幣,vocab,59,"貨,幣",N/A,N/A,N/A,N/A,かへい,かへい,Tiền Tệ,
式,vocab,23,式,N/A,N/A,N/A,N/A,しき,しき,Lễ,Shiki
弓,vocab,7,弓,N/A,N/A,N/A,N/A,ゆみ,ゆみ,Cung,
弓道,vocab,7,"弓,道",N/A,N/A,N/A,N/A,きゅうどう,きゅうどう,Cung Đạo,Kyuudou
引き出し,vocab,25,"引,出",N/A,N/A,N/A,N/A,ひきだし,ひきだし,Ngăn Kéo,Hikidashi
引き算,vocab,25,"引,算",N/A,N/A,N/A,N/A,ひきざん,ひきざん,Phép Trừ,
引く,vocab,25,引,N/A,N/A,N/A,N/A,ひく,ひく,Kéo,"Rút, Trừ"
引っ張る,vocab,32,"引,張",N/A,N/A,N/A,N/A,ひっぱる,ひっぱる,Hipparu,Kéo
引っ越す,vocab,46,"引,越",N/A,N/A,N/A,N/A,ひっこす,ひっこす,Chuyển Nhà,
引退,vocab,27,"引,退",N/A,N/A,N/A,N/A,いんたい,いんたい,Giải Nghệ,
弟,vocab,16,弟,N/A,N/A,N/A,N/A,おとうと,おとうと,Em Trai,
弟子,vocab,16,"弟,子",N/A,N/A,N/A,N/A,でし,でし,Đệ Tử,
弱い,vocab,11,弱,N/A,N/A,N/A,N/A,よわい,よわい,Yếu,
弱る,vocab,11,弱,N/A,N/A,N/A,N/A,よわる,よわる,Yếu Đi,
弱点,vocab,11,"弱,点",N/A,N/A,N/A,N/A,じゃくてん,じゃくてん,Điểm Yếu,
張る,vocab,32,張,N/A,N/A,N/A,N/A,はる,はる,Haru,Căng
強い,vocab,11,強,N/A,N/A,N/A,N/A,つよい,つよい,Khỏe,Mạnh
強力,vocab,11,"強,力",N/A,N/A,N/A,N/A,きょうりょく,きょうりょく,Cường Lực,
強烈,vocab,42,"強,烈",N/A,N/A,N/A,N/A,きょうれつ,きょうれつ,Kyouretsu,
強盗,vocab,31,"強,盗",N/A,N/A,N/A,N/A,ごうとう,ごうとう,Cướp,
強調,vocab,36,"強,調",N/A,N/A,N/A,N/A,きょうちょう,きょうちょう,Nhấn Mạnh,
弾く,vocab,44,弾,N/A,N/A,N/A,N/A,ひく,ひく,Hiku,Chơi
弾む,vocab,43,弾,N/A,N/A,N/A,N/A,はずむ,はずむ,Nảy,Hazumu
弾丸,vocab,43,"弾,丸",N/A,N/A,N/A,N/A,だんがん,だんがん,Viên Đạn,
弾力,vocab,43,"弾,力",N/A,N/A,N/A,N/A,だんりょく,だんりょく,Lực Đàn Hồi,
当たり前,vocab,19,"当,前",N/A,N/A,N/A,N/A,あたりまえ,あたりまえ,Atarimae,Đương Nhiên
当たる,vocab,19,当,N/A,N/A,N/A,N/A,あたる,あたる,Trúng,Ataru
当てる,vocab,19,当,N/A,N/A,N/A,N/A,あてる,あてる,Đoán,Ateru
当然,vocab,26,"当,然",N/A,N/A,N/A,N/A,とうぜん,とうぜん,Đương Nhiên,
形,vocab,23,形,N/A,N/A,N/A,N/A,かたち,かたち,Hình Dáng,
形式,vocab,23,"形,式",N/A,N/A,N/A,N/A,けいしき,けいしき,Hình Thức,
形見,vocab,23,"形,見",N/A,N/A,N/A,N/A,かたみ,かたみ,Kỷ Vật,
彩る,vocab,62,彩,N/A,N/A,N/A,N/A,いろどる,いろどる,Tô Màu,
彫る,vocab,43,彫,N/A,N/A,N/A,N/A,ほる,ほる,Điêu Khắc,Khắc
彫刻,vocab,43,"彫,刻",N/A,N/A,N/A,N/A,ちょうこく,ちょうこく,Điêu Khắc,
影,vocab,31,影,N/A,N/A,N/A,N/A,かげ,かげ,Bóng,
影響,vocab,31,"影,響",N/A,N/A,N/A,N/A,えいきょう,えいきょう,Ảnh Hưởng,
役,vocab,38,役,N/A,N/A,N/A,N/A,やく,やく,Vai Trò,
役に立つ,vocab,38,"役,立",N/A,N/A,N/A,N/A,やくにたつ,やくにたつ,Có Ích,Yakunitatsu
役割,vocab,38,"役,割",N/A,N/A,N/A,N/A,やくわり,やくわり,Vai Trò,
役場,vocab,38,"役,場",N/A,N/A,N/A,N/A,やくば,やくば,Tòa Thị Chính,Yakuba
役目,vocab,38,"役,目",N/A,N/A,N/A,N/A,やくめ,やくめ,Trách Nhiệm,
彼,vocab,15,彼,N/A,N/A,N/A,N/A,かれ,かれ,Kare,
彼女,vocab,15,"彼,女",N/A,N/A,N/A,N/A,かのじょ,かのじょ,Kanojo,Bạn Gái
彼奴,vocab,34,"彼,奴",N/A,N/A,N/A,N/A,あいつ,あいつ,Aitsu,
往復,vocab,49,"往,復",N/A,N/A,N/A,N/A,おうふく,おうふく,Khứ Hồi,
往来,vocab,49,"往,来",N/A,N/A,N/A,N/A,おうらい,おうらい,Đi Lại,
待たす,vocab,9,待,N/A,N/A,N/A,N/A,またす,またす,Matasu,
待つ,vocab,9,待,N/A,N/A,N/A,N/A,まつ,まつ,Đợi,
待合室,vocab,17,"待,合,室",N/A,N/A,N/A,N/A,まちあいしつ,まちあいしつ,Phòng Chờ,
待遇,vocab,43,"待,遇",N/A,N/A,N/A,N/A,たいぐう,たいぐう,Đãi Ngộ,
後,vocab,8,後,N/A,N/A,N/A,N/A,あと,"あと, ご",Sau,
後ろ,vocab,8,後,N/A,N/A,N/A,N/A,うしろ,うしろ,Đằng Sau,Sau
後ろ盾,vocab,35,"後,盾",N/A,N/A,N/A,N/A,うしろだて,うしろだて,Hậu Thuẫn,
後悔,vocab,36,"後,悔",N/A,N/A,N/A,N/A,こうかい,こうかい,Hối Hận,
後輩,vocab,24,"後,輩",N/A,N/A,N/A,N/A,こうはい,こうはい,Kouhai,Hậu Bối
徐々に,vocab,57,"徐,々",N/A,N/A,N/A,N/A,じょじょに,じょじょに,Từ Từ,Dần Dần
徐行,vocab,57,"徐,行",N/A,N/A,N/A,N/A,じょこう,じょこう,Đi Chậm,
徒歩,vocab,54,"徒,歩",N/A,N/A,N/A,N/A,とほ,とほ,Đi Bộ,
従う,vocab,56,従,N/A,N/A,N/A,N/A,したがう,したがう,Tuân Theo,
従兄弟,vocab,56,"従,兄,弟",N/A,N/A,N/A,N/A,いとこ,いとこ,Itoko,
従姉妹,vocab,56,"従,姉,妹",N/A,N/A,N/A,N/A,いとこ,いとこ,Itoko,
得る,vocab,33,得,N/A,N/A,N/A,N/A,える,える,Eru,Nhận Được
得意,vocab,33,"得,意",N/A,N/A,N/A,N/A,とくい,とくい,Tokui,Giỏi
得点,vocab,33,"得,点",N/A,N/A,N/A,N/A,とくてん,とくてん,Ghi Điểm,
御免,vocab,46,"御,免",N/A,N/A,N/A,N/A,ごめん,ごめん,Gomen,
御飯,vocab,46,"御,飯",N/A,N/A,N/A,N/A,ごはん,ごはん,Gohan,
晩御飯,vocab,46,"晩,御,飯",N/A,N/A,N/A,N/A,ばんごはん,ばんごはん,Bữa Tối,
朝御飯,vocab,46,"朝,御,飯",N/A,N/A,N/A,N/A,あさごはん,あさごはん,Bữa Sáng,
復旧,vocab,49,"復,旧",N/A,N/A,N/A,N/A,ふっきゅう,ふっきゅう,Khôi Phục,
旧～,vocab,34,旧,N/A,N/A,N/A,N/A,きゅう,きゅう,Kyuu,
旧姓,vocab,49,"旧,姓",N/A,N/A,N/A,N/A,きゅうせい,きゅうせい,Kyuusei,
旧式,vocab,34,"旧,式",N/A,N/A,N/A,N/A,きゅうしき,きゅうしき,Kiểu Cũ,
旧暦,vocab,34,"旧,暦",N/A,N/A,N/A,N/A,きゅうれき,きゅうれき,Âm Lịch,
復習,vocab,49,"復,習",N/A,N/A,N/A,N/A,ふくしゅう,ふくしゅう,Ôn Bài,
循環,vocab,41,"循,環",N/A,N/A,N/A,N/A,じゅんかん,じゅんかん,Tuần Hoàn,
循環器,vocab,41,"循,環,器",N/A,N/A,N/A,N/A,じゅんかんき,じゅんかんき,Hệ Tuần Hoàn,
微か,vocab,66,微,N/A,N/A,N/A,N/A,かすか,かすか,Kasuka,Nhỏ Bé
微妙,vocab,66,"微,妙",N/A,N/A,N/A,N/A,びみょう,びみょう,Bimyou,
微笑む,vocab,66,"微,笑",N/A,N/A,N/A,N/A,ほほえむ,ほほえむ,Mỉm Cười,
徹する,vocab,44,徹,N/A,N/A,N/A,N/A,てっする,てっする,Tessuru,
徹夜,vocab,44,"徹,夜",N/A,N/A,N/A,N/A,てつや,てつや,Thức Đêm,
徹底,vocab,44,"徹,底",N/A,N/A,N/A,N/A,てってい,てってい,Triệt Để,
心,vocab,5,心,N/A,N/A,N/A,N/A,こころ,こころ,Tim,Tâm
心理,vocab,13,"心,理",N/A,N/A,N/A,N/A,しんり,しんり,Tâm Lý,
心臓,vocab,43,"心,臓",N/A,N/A,N/A,N/A,しんぞう,しんぞう,Trái Tim,Shinzou
心配,vocab,54,"心,配",N/A,N/A,N/A,N/A,しんぱい,しんぱい,Lo Lắng,Shinpai
必ず,vocab,11,必,N/A,N/A,N/A,N/A,かならず,かならず,Kanarazu,
必死,vocab,11,"必,死",N/A,N/A,N/A,N/A,ひっし,ひっし,Hisshi,
必要,vocab,11,"必,要",N/A,N/A,N/A,N/A,ひつよう,ひつよう,Cần Thiết,Tất Yếu
必需品,vocab,40,"必,需,品",N/A,N/A,N/A,N/A,ひつじゅひん,ひつじゅひん,Nhu Yếu Phẩm,
必須,vocab,67,"必,須",N/A,N/A,N/A,N/A,ひっす,ひっす,Bắt Buộc,Hissu
忍ぶ,vocab,30,忍,N/A,N/A,N/A,N/A,しのぶ,しのぶ,Chịu Đựng,
忍び,vocab,30,忍,N/A,N/A,N/A,N/A,しのび,しのび,Shinobi,
忍者,vocab,30,"忍,者",N/A,N/A,N/A,N/A,にんじゃ,にんじゃ,Ninja,
忍耐,vocab,30,"忍,耐",N/A,N/A,N/A,N/A,にんたい,にんたい,Nhẫn Nại,Kiên Nhẫn
志す,vocab,40,志,N/A,N/A,N/A,N/A,こころざす,こころざす,Quyết Chí,
志望,vocab,40,"志,望",N/A,N/A,N/A,N/A,しぼう,しぼう,Khát Vọng,
忘れる,vocab,28,忘,N/A,N/A,N/A,N/A,わすれる,わすれる,Quên,
忘れ物,vocab,28,"忘,物",N/A,N/A,N/A,N/A,わすれもの,わすれもの,Wasuremono,
忘年会,vocab,28,"忘,年,会",N/A,N/A,N/A,N/A,ぼうねんかい,ぼうねんかい,Bounenkai,Tiệc Cuối Năm
忙しい,vocab,34,忙,N/A,N/A,N/A,N/A,いそがしい,いそがしい,Bận,
応じる,vocab,41,応,N/A,N/A,N/A,N/A,おうじる,おうじる,Đáp Ứng,
応募,vocab,49,"応,募",N/A,N/A,N/A,N/A,おうぼ,おうぼ,Ứng Tuyển,
応援,vocab,41,"応,援",N/A,N/A,N/A,N/A,おうえん,おうえん,Cổ Vũ,
忠告,vocab,10,"忠,告",N/A,N/A,N/A,N/A,ちゅうこく,ちゅうこく,Lời Khuyên,
忠実,vocab,10,"忠,実",N/A,N/A,N/A,N/A,ちゅうじつ,ちゅうじつ,Trung Thực,
忠誠,vocab,10,"忠,誠",N/A,N/A,N/A,N/A,ちゅうせい,ちゅうせい,Trung Thành,
快い,vocab,39,快,N/A,N/A,N/A,N/A,こころよい,こころよい,Thoải Mái,
快晴,vocab,63,"快,晴",N/A,N/A,N/A,N/A,かいせい,かいせい,Trời Đẹp,
快楽,vocab,39,"快,楽",N/A,N/A,N/A,N/A,かいらく,かいらく,Khoái Lạc,
快適,vocab,40,"快,適",N/A,N/A,N/A,N/A,かいてき,かいてき,Dễ Chịu,
怒り,vocab,28,怒,N/A,N/A,N/A,N/A,いかり,いかり,Ikari,
怒る,vocab,28,怒,N/A,N/A,N/A,N/A,おこる,おこる,Giận,
怒鳴る,vocab,28,"怒,鳴",N/A,N/A,N/A,N/A,どなる,どなる,Quát,
怖い,vocab,43,怖,N/A,N/A,N/A,N/A,こわい,こわい,Sợ,
怖がる,vocab,43,怖,N/A,N/A,N/A,N/A,こわがる,こわがる,Sợ,
思い出,vocab,17,"思,出",N/A,N/A,N/A,N/A,おもいで,おもいで,Kỷ Niệm,
思い出す,vocab,17,"思,出",N/A,N/A,N/A,N/A,おもいだす,おもいだす,Nhớ Lại,Nhớ
思う,vocab,17,思,N/A,N/A,N/A,N/A,おもう,おもう,Nghĩ,
思想,vocab,30,"思,想",N/A,N/A,N/A,N/A,しそう,しそう,Tư Tưởng,
怠い,vocab,52,怠,N/A,N/A,N/A,N/A,だるい,だるい,Darui,
怠ける,vocab,52,怠,N/A,N/A,N/A,N/A,なまける,なまける,Lười,
怠け者,vocab,52,"怠,者",N/A,N/A,N/A,N/A,なまけもの,なまけもの,Namakemono,
怠る,vocab,52,怠,N/A,N/A,N/A,N/A,おこたる,おこたる,Bỏ Bê,
急かす,vocab,17,急,N/A,N/A,N/A,N/A,せかす,せかす,Sekasu,
急ぐ,vocab,17,急,N/A,N/A,N/A,N/A,いそぐ,いそぐ,Isogu,
急がせる,vocab,17,急,N/A,N/A,N/A,N/A,いそがせる,いそがせる,Isogaseru,
急に,vocab,17,急,N/A,N/A,N/A,N/A,きゅう,きゅう,Kyuuni,Đột Nhiên
急激,vocab,42,"急,激",N/A,N/A,N/A,N/A,きゅうげき,きゅうげき,Kyuugeki,
急行,vocab,17,"急,行",N/A,N/A,N/A,N/A,きゅうこう,きゅうこう,Kyuukou,
性格,vocab,33,"性,格",N/A,N/A,N/A,N/A,せいかく,せいかく,Tính Cách,
怪しい,vocab,31,怪,N/A,N/A,N/A,N/A,あやしい,あやしい,Đáng Nghi,
怪我,vocab,31,"怪,我",N/A,N/A,N/A,N/A,けが,けが,Vết Thương,Thương
怪物,vocab,31,"怪,物",N/A,N/A,N/A,N/A,かいぶつ,かいぶつ,Quái Vật,
怪獣,vocab,42,"怪,獣",N/A,N/A,N/A,N/A,かいじゅう,かいじゅう,Quái Thú,
怪談,vocab,33,"怪,談",N/A,N/A,N/A,N/A,かいだん,かいだん,Truyện Ma,Kaidan
恋,vocab,21,恋,N/A,N/A,N/A,N/A,こい,こい,Tình Yêu,
恋人,vocab,21,"恋,人",N/A,N/A,N/A,N/A,こいびと,こいびと,Người Yêu,Koibito
恋愛,vocab,21,"恋,愛",N/A,N/A,N/A,N/A,れんあい,れんあい,Tình Yêu,Lãng Mạn
恐らく,vocab,44,恐,N/A,N/A,N/A,N/A,おそらく,おそらく,Osoraku,
恐れる,vocab,43,恐,N/A,N/A,N/A,N/A,おそれる,おそれる,Sợ,
恐ろしい,vocab,43,恐,N/A,N/A,N/A,N/A,おそろしい,おそろしい,Đáng Sợ,
恐怖,vocab,43,"恐,怖",N/A,N/A,N/A,N/A,きょうふ,きょうふ,Sợ Hãi,
恐慌,vocab,44,"恐,慌",N/A,N/A,N/A,N/A,きょうこう,きょうこう,Khủng Hoảng,
恐竜,vocab,44,"恐,竜",N/A,N/A,N/A,N/A,きょうりゅう,きょうりゅう,Khủng Long,
恥,vocab,54,恥,N/A,N/A,N/A,N/A,はじ,はじ,Xấu Hổ,
恥ずかしい,vocab,54,恥,N/A,N/A,N/A,N/A,はずかしい,はずかしい,Xấu Hổ,
恥ずかしがる,vocab,54,恥,N/A,N/A,N/A,N/A,はずかしがる,はずかしがる,Xấu Hổ,
恥知らず,vocab,54,"恥,知",N/A,N/A,N/A,N/A,はじしらず,はじしらず,Hajishirazu,
恨み,vocab,53,恨,N/A,N/A,N/A,N/A,うらみ,うらみ,Hận,
恨む,vocab,53,恨,N/A,N/A,N/A,N/A,うらむ,うらむ,Hận,
恩,vocab,56,恩,N/A,N/A,N/A,N/A,おん,おん,Ơn,
恩人,vocab,56,"恩,人",N/A,N/A,N/A,N/A,おんじん,おんじん,Ân Nhân,
恩恵,vocab,56,"恩,恵",N/A,N/A,N/A,N/A,おんけい,おんけい,Ân Huệ,
恩返し,vocab,56,"恩,返",N/A,N/A,N/A,N/A,おんがえし,おんがえし,Trả Ơn,Ongaeshi
息,vocab,54,息,N/A,N/A,N/A,N/A,いき,いき,Hơi Thở,Iki
息子,vocab,54,"息,子",N/A,N/A,N/A,N/A,むすこ,むすこ,Con Trai,
恵まれる,vocab,56,恵,N/A,N/A,N/A,N/A,めぐまれる,めぐまれる,Megumareru,
恵む,vocab,56,恵,N/A,N/A,N/A,N/A,めぐむ,めぐむ,Ban Cho,
悔しい,vocab,36,悔,N/A,N/A,N/A,N/A,くやしい,くやしい,Kuyashii,
悔やむ,vocab,36,悔,N/A,N/A,N/A,N/A,くやむ,くやむ,Hối Hận,
悟る,vocab,57,悟,N/A,N/A,N/A,N/A,さとる,さとる,Giác Ngộ,
悠々,vocab,62,"悠,々",N/A,N/A,N/A,N/A,ゆうゆう,ゆうゆう,Yuuyuu,
患者,vocab,60,"患,者",N/A,N/A,N/A,N/A,かんじゃ,かんじゃ,Bệnh Nhân,
患う,vocab,60,患,N/A,N/A,N/A,N/A,わずらう,わずらう,Bị Bệnh,
悩む,vocab,36,悩,N/A,N/A,N/A,N/A,なやむ,なやむ,Nayamu,Phiền Não
悪い,vocab,12,悪,N/A,N/A,N/A,N/A,わるい,わるい,Tệ,Warui
悪化,vocab,12,"悪,化",N/A,N/A,N/A,N/A,あっか,あっか,Tệ Đi,Akka
悪口,vocab,12,"悪,口",N/A,N/A,N/A,N/A,わるぐち,わるぐち,Waruguchi,
悪夢,vocab,23,"悪,夢",N/A,N/A,N/A,N/A,あくむ,あくむ,Ác Mộng,
悪徳,vocab,68,"悪,徳",N/A,N/A,N/A,N/A,あくとく,あくとく,Thất Đức,
悪戯,vocab,17,"悪,戯",N/A,N/A,N/A,N/A,あくぎ,あくぎ,Itazura,
悪戯っ子,vocab,17,"悪,戯,子",N/A,N/A,N/A,N/A,いたずらっこ,いたずらっこ,Itazurakko,
遊戯王,vocab,24,"遊,戯,王",N/A,N/A,N/A,N/A,ゆうぎおう,ゆうぎおう,Yuugiou,
悪魔,vocab,28,"悪,魔",N/A,N/A,N/A,N/A,あくま,あくま,Ác Ma,
悲しい,vocab,37,悲,N/A,N/A,N/A,N/A,かなしい,かなしい,Buồn,
悲しむ,vocab,37,悲,N/A,N/A,N/A,N/A,かなしむ,かなしむ,Buồn,
悲劇,vocab,38,"悲,劇",N/A,N/A,N/A,N/A,ひげき,ひげき,Bi Kịch,
悲惨,vocab,38,"悲,惨",N/A,N/A,N/A,N/A,ひさん,ひさん,Bi Thảm,
悲鳴,vocab,38,"悲,鳴",N/A,N/A,N/A,N/A,ひめい,ひめい,Tiếng Hét,
情け,vocab,21,情,N/A,N/A,N/A,N/A,なさけ,なさけ,Cảm Thông,
情けない,vocab,21,情,N/A,N/A,N/A,N/A,なさけない,なさけない,Đáng Thương,
情報,vocab,21,"情,報",N/A,N/A,N/A,N/A,じょうほう,じょうほう,Thông Tin,
惑星,vocab,21,"惑,星",N/A,N/A,N/A,N/A,わくせい,わくせい,Hành Tinh,
惜しい,vocab,61,惜,N/A,N/A,N/A,N/A,おしい,おしい,Oshii,
惜しむ,vocab,61,惜,N/A,N/A,N/A,N/A,おしむ,おしむ,Tiếc Nuối,Tận Dụng
惜しみない,vocab,61,惜,N/A,N/A,N/A,N/A,おしみない,おしみない,Không Ngừng,Hào Phóng
惨め,vocab,38,惨,N/A,N/A,N/A,N/A,みじめ,みじめ,Đáng Thương,
想像,vocab,30,"想,像",N/A,N/A,N/A,N/A,そうぞう,そうぞう,Tưởng Tượng,
愉快,vocab,39,"愉,快",N/A,N/A,N/A,N/A,ゆかい,ゆかい,Vui Nhộn,
意味,vocab,16,"意,味",N/A,N/A,N/A,N/A,いみ,いみ,Ý Nghĩa,Nghĩa
意外,vocab,16,"意,外",N/A,N/A,N/A,N/A,いがい,いがい,Igai,
意志,vocab,40,"意,志",N/A,N/A,N/A,N/A,いし,いし,Ý Chí,
意思決定,vocab,17,"意,思,決,定",N/A,N/A,N/A,N/A,いしけってい,いしけってい,Ishikettei,
意思疎通,vocab,65,"意,思,疎,通",N/A,N/A,N/A,N/A,いしそつう,いしそつう,Ishisotsuu,
意思表示,vocab,19,"意,思,表,示",N/A,N/A,N/A,N/A,いしひょうじ,いしひょうじ,Ishihyouji,
意図的,vocab,16,"意,図,的",N/A,N/A,N/A,N/A,いとてき,いとてき,Itoteki,Cố Ý
意見,vocab,16,"意,見",N/A,N/A,N/A,N/A,いけん,いけん,Ý Kiến,
意識,vocab,32,"意,識",N/A,N/A,N/A,N/A,いしき,いしき,Ý Thức,
愚か,vocab,67,愚,N/A,N/A,N/A,N/A,おろか,おろか,Ngu Ngốc,
愚か者,vocab,67,"愚,者",N/A,N/A,N/A,N/A,おろかもの,おろかもの,Orokamono,
愚痴,vocab,67,"愚,痴",N/A,N/A,N/A,N/A,ぐち,ぐち,Than Thở,Phàn Nàn
愛,vocab,21,愛,N/A,N/A,N/A,N/A,あい,あい,Tình Yêu,
愛情,vocab,21,"愛,情",N/A,N/A,N/A,N/A,あいじょう,あいじょう,Tình Thương,
感じる,vocab,20,感,N/A,N/A,N/A,N/A,かんじ,かんじ,Kanjiru,Cảm Thấy
感動,vocab,20,"感,動",N/A,N/A,N/A,N/A,かんどう,かんどう,Cảm Động,
感嘆符,vocab,59,"感,嘆,符",N/A,N/A,N/A,N/A,かんたんふ,かんたんふ,Dấu Chấm Than,
感心,vocab,20,"感,心",N/A,N/A,N/A,N/A,かんしん,かんしん,Khâm Phục,Kanshin
感情,vocab,20,"感,情",N/A,N/A,N/A,N/A,かんじょう,かんじょう,Cảm Xúc,
感想,vocab,30,"感,想",N/A,N/A,N/A,N/A,かんそう,かんそう,Cảm Tưởng,Cảm Nhận
感染,vocab,29,"感,染",N/A,N/A,N/A,N/A,かんせん,かんせん,Lây Nhiễm,Truyền Nhiễm
感覚,vocab,20,"感,覚",N/A,N/A,N/A,N/A,かんかく,かんかく,Cảm Giác,Giác Quan
感触,vocab,52,"感,触",N/A,N/A,N/A,N/A,かんしょく,かんしょく,Kanshoku,Cảm Giác
感謝,vocab,69,"感,謝",N/A,N/A,N/A,N/A,かんしゃ,かんしゃ,Kansha,Cảm Tạ
慈善,vocab,53,"慈,善",N/A,N/A,N/A,N/A,じぜん,じぜん,Từ Thiện,
慈悲,vocab,53,"慈,悲",N/A,N/A,N/A,N/A,じひ,じひ,Từ Bi,
態と,vocab,38,態,N/A,N/A,N/A,N/A,わざと,わざと,Cố Tình,
態々,vocab,38,"態,々",N/A,N/A,N/A,N/A,わざわざ,わざわざ,Wazawaza,
態度,vocab,38,"態,度",N/A,N/A,N/A,N/A,たいど,たいど,Thái Độ,
慌ただしい,vocab,44,慌,N/A,N/A,N/A,N/A,あわただしい,あわただしい,Bận Rộn,
慎む,vocab,67,慎,N/A,N/A,N/A,N/A,つつしむ,つつしむ,Thận Trọng,Cẩn Thận
慎重,vocab,67,"慎,重",N/A,N/A,N/A,N/A,しんちょう,しんちょう,Thận Trọng,
慢性,vocab,31,"慢,性",N/A,N/A,N/A,N/A,まんせい,まんせい,Mãn Tính,
慣らす,vocab,26,慣,N/A,N/A,N/A,N/A,ならす,ならす,Narasu,
慣れる,vocab,26,慣,N/A,N/A,N/A,N/A,なれる,なれる,Quen,
慰める,vocab,69,慰,N/A,N/A,N/A,N/A,なぐさめる,なぐさめる,An Ủi,
慰霊,vocab,69,"慰,霊",N/A,N/A,N/A,N/A,いれい,いれい,Irei,
慰謝,vocab,69,"慰,謝",N/A,N/A,N/A,N/A,いしゃ,いしゃ,Isha,
憎しみ,vocab,45,憎,N/A,N/A,N/A,N/A,にくしみ,にくしみ,Thù Hận,
憎む,vocab,45,憎,N/A,N/A,N/A,N/A,にくむ,にくむ,Căm Ghét,
憎らしい,vocab,45,憎,N/A,N/A,N/A,N/A,にくらしい,にくらしい,Đáng Ghét,
憧れ,vocab,69,憧,N/A,N/A,N/A,N/A,あこがれ,あこがれ,Ngưỡng Mộ,
憧れる,vocab,69,憧,N/A,N/A,N/A,N/A,あこがれる,あこがれる,Ngưỡng Mộ,
憩い,vocab,59,憩,N/A,N/A,N/A,N/A,いこい,いこい,Nghỉ Ngơi,
憩いの場,vocab,59,"憩,場",N/A,N/A,N/A,N/A,いこいのば,いこいのば,Ikoinoba,
憲法,vocab,46,"憲,法",N/A,N/A,N/A,N/A,けんぽう,けんぽう,Hiến Pháp,
懐かしい,vocab,70,懐,N/A,N/A,N/A,N/A,なつかしい,なつかしい,Hoài Niệm,
懸垂,vocab,46,"懸,垂",N/A,N/A,N/A,N/A,けんすい,けんすい,Hít Xà,
懸念,vocab,46,"懸,念",N/A,N/A,N/A,N/A,けねん,けねん,Quan Ngại,
成る,vocab,7,成,N/A,N/A,N/A,N/A,なる,なる,Naru,Trở Thành
成功,vocab,35,"成,功",N/A,N/A,N/A,N/A,せいこう,せいこう,Thành Công,
大成功,vocab,35,"大,成,功",N/A,N/A,N/A,N/A,だいせいこう,だいせいこう,Daiseikou,
成果,vocab,22,"成,果",N/A,N/A,N/A,N/A,せいか,せいか,Thành Quả,
成熟,vocab,69,"成,熟",N/A,N/A,N/A,N/A,せいじゅく,せいじゅく,Seijuku,
成立,vocab,7,"成,立",N/A,N/A,N/A,N/A,せいりつ,せいりつ,Thành Lập,
成績,vocab,35,"成,績",N/A,N/A,N/A,N/A,せいせき,せいせき,Thành Tích,
成長,vocab,7,"成,長",N/A,N/A,N/A,N/A,せいちょう,せいちょう,Trưởng Thành,Seichou
我,vocab,29,我,N/A,N/A,N/A,N/A,われ,われ,Ware,
我々,vocab,29,"我,々",N/A,N/A,N/A,N/A,われわれ,われわれ,Wareware,
我が,vocab,29,我,N/A,N/A,N/A,N/A,わが,わが,Waga,
我慢,vocab,31,"我,慢",N/A,N/A,N/A,N/A,がまん,がまん,Chịu Đựng,
戒める,vocab,31,戒,N/A,N/A,N/A,N/A,いましめる,いましめる,Cảnh Báo,
戦う,vocab,20,戦,N/A,N/A,N/A,N/A,たたかう,たたかう,Tatakau,Chiến Đấu
戦争,vocab,20,"戦,争",N/A,N/A,N/A,N/A,せんそう,せんそう,Chiến Tranh,
戦場,vocab,20,"戦,場",N/A,N/A,N/A,N/A,せんじょう,せんじょう,Chiến Trường,
戦艦,vocab,47,"戦,艦",N/A,N/A,N/A,N/A,せんかん,せんかん,Chiến Hạm,
戦闘,vocab,40,"戦,闘",N/A,N/A,N/A,N/A,せんとう,せんとう,Chiến Đấu,
戯曲,vocab,17,"戯,曲",N/A,N/A,N/A,N/A,ぎきょく,ぎきょく,Kịch,
～戸,vocab,5,戸,N/A,N/A,N/A,N/A,こ,こ,To,
戸棚,vocab,64,"戸,棚",N/A,N/A,N/A,N/A,とだな,とだな,Tủ Bếp,
戻す,vocab,16,戻,N/A,N/A,N/A,N/A,もどす,もどす,Để Lại,Trả Lại
戻る,vocab,16,戻,N/A,N/A,N/A,N/A,もどる,もどる,Quay Lại,
所,vocab,6,所,N/A,N/A,N/A,N/A,ところ,ところ,Chỗ,Tokoro
～か所,vocab,6,所,N/A,N/A,N/A,N/A,かしょ,かしょ,Kasho,
所属,vocab,64,"所,属",N/A,N/A,N/A,N/A,しょぞく,しょぞく,Shozoku,Thuộc
扇ぐ,vocab,56,扇,N/A,N/A,N/A,N/A,あおぐ,あおぐ,Quạt,
扇子,vocab,56,"扇,子",N/A,N/A,N/A,N/A,せんす,せんす,Quạt Giấy,
扉,vocab,66,扉,N/A,N/A,N/A,N/A,とびら,とびら,Cánh Cửa,Cửa
自動扉,vocab,66,"自,動,扉",N/A,N/A,N/A,N/A,じどうとびら,じどうとびら,Cửa Tự Động,
手,vocab,3,手,N/A,N/A,N/A,N/A,て,て,Tay,Bàn Tay
手伝う,vocab,22,"手,伝",N/A,N/A,N/A,N/A,てつだう,てつだう,Giúp,Tetsudau
